Point ID,arc_length,bedrock,ceff,cell_area,groundedmask,h,h velocity,haf,ls,Points_0,Points_1,Points_2,Points_Magnitude,pvar,smb_ref,ssavelocity 1,ssavelocity 2,strbasemag,vtkValidPointMask,x,y,zb,zs
301,222740,-403.169,1e+20,433013,1,999.347,0.00543432,547.373,-481461,150000,222740,0,268539,0,0.3,-5.91957,129.223,1e+20,1,150000,222740,-403.169,596.175
302,223480,-406.137,1e+20,433013,1,998.099,0.00545311,542.798,-480847,150000,223480,0,269153,0,0.3,-6.23867,129.992,1e+20,1,150000,223480,-406.137,591.959
303,224220,-409.108,1e+20,433013,1,996.842,0.00547209,538.21,-480232,150000,224220,0,269768,0,0.3,-6.56042,130.767,1e+20,1,150000,224220,-409.108,587.731
304,224960,-412.073,1e+20,433013,1,995.567,0.00549133,533.611,-479617,150000,224960,0,270383,0,0.3,-6.88588,131.55,1e+20,1,150000,224960,-412.073,583.491
305,225700,-415.044,1e+20,433013,1,994.286,0.00551075,528.999,-479001,150000,225700,0,270999,0,0.3,-7.21366,132.339,1e+20,1,150000,225700,-415.044,579.239
306,226440,-418.034,1e+20,433013,1,993.005,0.00553037,524.366,-478384,150000,226440,0,271616,0,0.3,-7.54337,133.136,1e+20,1,150000,226440,-418.034,574.968
307,227180,-421.024,1e+20,433013,1,991.711,0.0055502,519.721,-477767,150000,227180,0,272233,0,0.3,-7.87617,133.94,1e+20,1,150000,227180,-421.024,570.685
308,227920,-424.007,1e+20,433013,1,990.4,0.00557027,515.065,-477149,150000,227920,0,272851,0,0.3,-8.21259,134.752,1e+20,1,150000,227920,-424.007,566.39
309,228660,-426.999,1e+20,433013,1,989.083,0.00559054,510.394,-476531,150000,228660,0,273469,0,0.3,-8.55136,135.571,1e+20,1,150000,228660,-426.999,562.081
310,229400,-430.007,1e+20,433013,1,987.764,0.005611,505.703,-475911,150000,229400,0,274088,0,0.3,-8.89226,136.397,1e+20,1,150000,229400,-430.007,557.754
311,230140,-433.01,1e+20,433013,1,986.427,0.0056317,501,-475292,150000,230140,0,274708,0,0.3,-9.2367,137.232,1e+20,1,150000,230140,-433.01,553.414
312,230880,-436.01,1e+20,433013,1,985.075,0.00565263,496.284,-474672,150000,230880,0,275328,0,0.3,-9.58464,138.075,1e+20,1,150000,230880,-436.01,549.062
313,231620,-439.019,1e+20,433013,1,983.716,0.00567376,491.552,-474051,150000,231620,0,275949,0,0.3,-9.935,138.925,1e+20,1,150000,231620,-439.019,544.694
314,232360,-442.04,1e+20,433013,1,982.352,0.00569508,486.801,-473429,150000,232360,0,276570,0,0.3,-10.2877,139.783,1e+20,1,150000,232360,-442.04,540.309
315,233100,-445.054,1e+20,433013,1,980.968,0.00571666,482.039,-472807,150000,233100,0,277192,0,0.3,-10.6444,140.65,1e+20,1,150000,233100,-445.054,535.911
316,233840,-448.065,1e+20,433013,1,979.568,0.00573846,477.263,-472185,150000,233840,0,277815,0,0.3,-11.0045,141.526,1e+20,1,150000,233840,-448.065,531.5
317,234580,-451.088,1e+20,433013,1,978.162,0.00576045,472.469,-471562,150000,234580,0,278438,0,0.3,-11.3672,142.409,1e+20,1,150000,234580,-451.088,527.072
318,235320,-454.119,1e+20,433013,1,976.748,0.00578264,467.656,-470938,150000,235320,0,279062,0,0.3,-11.7324,143.301,1e+20,1,150000,235320,-454.119,522.626
319,236060,-457.14,1e+20,433013,1,975.31,0.0058051,462.832,-470314,150000,236060,0,279686,0,0.3,-12.1022,144.203,1e+20,1,150000,236060,-457.14,518.168
320,236800,-460.159,1e+20,433013,1,973.858,0.00582775,457.995,-469689,150000,236800,0,280311,0,0.3,-12.4752,145.113,1e+20,1,150000,236800,-460.159,513.696
321,237540,-463.191,1e+20,433013,1,972.398,0.00585061,453.136,-469063,150000,237540,0,280936,0,0.3,-12.8509,146.033,1e+20,1,150000,237540,-463.191,509.204
322,238280,-466.229,1e+20,433013,1,970.929,0.00587366,448.261,-468437,150000,238280,0,281562,0,0.3,-13.2294,146.961,1e+20,1,150000,238280,-466.229,504.697
323,239020,-469.253,1e+20,433013,1,969.431,0.00589697,443.374,-467811,150000,239020,0,282189,0,0.3,-13.6131,147.9,1e+20,1,150000,239020,-469.253,500.175
324,239760,-472.277,1e+20,433013,1,967.92,0.00592047,438.472,-467184,150000,239760,0,282816,0,0.3,-14,148.847,1e+20,1,150000,239760,-472.277,495.64
325,240500,-475.316,1e+20,433013,1,966.402,0.00594416,433.547,-466556,150000,240500,0,283444,0,0.3,-14.3897,149.804,1e+20,1,150000,240500,-475.316,491.083
326,241240,-478.354,1e+20,433013,1,964.868,0.00596804,428.607,-465928,150000,241240,0,284072,0,0.3,-14.7828,150.771,1e+20,1,150000,241240,-478.354,486.51
327,241980,-481.38,1e+20,433013,1,963.307,0.00599216,423.654,-465299,150000,241980,0,284700,0,0.3,-15.1811,151.749,1e+20,1,150000,241980,-481.38,481.924
328,242720,-484.406,1e+20,433013,1,961.731,0.00601645,418.686,-464670,150000,242720,0,285330,0,0.3,-15.5829,152.736,1e+20,1,150000,242720,-484.406,477.322
329,243460,-487.447,1e+20,433013,1,960.147,0.00604093,413.693,-464040,150000,243460,0,285959,0,0.3,-15.9876,153.734,1e+20,1,150000,243460,-487.447,472.697
330,244200,-490.483,1e+20,433013,1,958.544,0.00606558,408.686,-463410,150000,244200,0,286590,0,0.3,-16.3964,154.742,1e+20,1,150000,244200,-490.483,468.057
331,244940,-493.508,1e+20,433013,1,956.913,0.00609043,403.665,-462779,150000,244940,0,287220,0,0.3,-16.8106,155.762,1e+20,1,150000,244940,-493.508,463.403
332,245680,-496.534,1e+20,433013,1,955.268,0.00611544,398.627,-462148,150000,245680,0,287852,0,0.3,-17.2283,156.791,1e+20,1,150000,245680,-496.534,458.731
333,246420,-499.572,1e+20,433013,1,953.611,0.0061406,393.565,-461516,150000,246420,0,288484,0,0.3,-17.6494,157.833,1e+20,1,150000,246420,-499.572,454.036
334,247160,-502.602,1e+20,433013,1,951.931,0.00616592,388.488,-460884,150000,247160,0,289116,0,0.3,-18.0755,158.885,1e+20,1,150000,247160,-502.602,449.326
335,247900,-505.622,1e+20,433013,1,950.225,0.0061914,383.396,-460251,150000,247900,0,289749,0,0.3,-18.5068,159.95,1e+20,1,150000,247900,-505.622,444.6
336,248640,-508.645,1e+20,433013,1,948.503,0.00621699,378.285,-459618,150000,248640,0,290382,0,0.3,-18.9421,161.025,1e+20,1,150000,248640,-508.645,439.855
337,249380,-511.677,1e+20,433013,1,946.767,0.00624271,373.151,-458984,150000,249380,0,291016,0,0.3,-19.3811,162.113,1e+20,1,150000,249380,-511.677,435.088
338,250120,-514.697,1e+20,433013,1,945.004,0.00626855,368.001,-458349,150000,250120,0,291650,0,0.3,-19.826,163.213,1e+20,1,150000,250120,-514.697,430.304
339,250860,-517.709,1e+20,433013,1,943.215,0.00629448,362.836,-457714,150000,250860,0,292285,0,0.3,-20.2763,164.326,1e+20,1,150000,250860,-517.709,425.503
340,251600,-520.726,1e+20,433013,1,941.411,0.00632049,357.649,-457079,150000,251600,0,292921,0,0.3,-20.7309,165.45,1e+20,1,150000,251600,-520.726,420.681
341,252340,-523.749,1e+20,433013,1,939.589,0.00634659,352.439,-456443,150000,252340,0,293557,0,0.3,-21.1898,166.588,1e+20,1,150000,252340,-523.749,415.838
342,253080,-526.756,1e+20,433013,1,937.736,0.00637273,347.214,-455807,150000,253080,0,294193,0,0.3,-21.6556,167.739,1e+20,1,150000,253080,-526.756,410.976
343,253820,-529.758,1e+20,433013,1,935.859,0.00639888,341.972,-455170,150000,253820,0,294830,0,0.3,-22.127,168.903,1e+20,1,150000,253820,-529.758,406.098
344,254560,-532.765,1e+20,433013,1,933.964,0.00642507,336.706,-454533,150000,254560,0,295467,0,0.3,-22.6032,170.08,1e+20,1,150000,254560,-532.765,401.195
345,255300,-535.775,1e+20,433013,1,932.05,0.00645129,331.418,-453895,150000,255300,0,296105,0,0.3,-23.0844,171.271,1e+20,1,150000,255300,-535.775,396.272
346,256040,-538.767,1e+20,433013,1,930.1,0.00647743,326.113,-453257,150000,256040,0,296743,0,0.3,-23.5738,172.478,1e+20,1,150000,256040,-538.767,391.329
347,256780,-541.755,1e+20,433013,1,928.127,0.00650351,320.791,-452618,150000,256780,0,297382,0,0.3,-24.0689,173.697,1e+20,1,150000,256780,-541.755,386.369
348,257520,-544.75,1e+20,433013,1,926.135,0.00652957,315.441,-451979,150000,257520,0,298021,0,0.3,-24.5697,174.931,1e+20,1,150000,257520,-544.75,381.382
349,258260,-547.743,1e+20,433013,1,924.12,0.00655558,310.071,-451339,150000,258260,0,298661,0,0.3,-25.0766,176.18,1e+20,1,150000,258260,-547.743,376.373
350,259000,-550.718,1e+20,433013,1,922.067,0.00658133,304.683,-450699,150000,259000,0,299301,0,0.3,-25.5927,177.445,1e+20,1,150000,259000,-550.718,371.346
351,259740,-553.688,1e+20,433013,1,919.991,0.00660693,299.277,-450058,150000,259740,0,299941,0,0.3,-26.1151,178.723,1e+20,1,150000,259740,-553.688,366.299
352,260480,-556.668,1e+20,433013,1,917.894,0.00663246,293.84,-449417,150000,260480,0,300582,0,0.3,-26.6443,180.019,1e+20,1,150000,260480,-556.668,361.223
353,261220,-559.64,1e+20,433013,1,915.769,0.00665776,288.383,-448776,150000,261220,0,301224,0,0.3,-27.1813,181.33,1e+20,1,150000,261220,-559.64,356.126
354,261960,-562.595,1e+20,433013,1,913.607,0.00668265,282.908,-448134,150000,261960,0,301866,0,0.3,-27.7283,182.658,1e+20,1,150000,261960,-562.595,351.008
355,262700,-565.547,1e+20,433013,1,911.42,0.00670726,277.412,-447492,150000,262700,0,302508,0,0.3,-28.2828,184,1e+20,1,150000,262700,-565.547,345.869
356,263440,-568.507,1e+20,433013,1,909.21,0.00673169,271.884,-446849,150000,263440,0,303151,0,0.3,-28.8457,185.362,1e+20,1,150000,263440,-568.507,340.7
357,264180,-571.456,1e+20,433013,1,906.968,0.00675566,266.336,-446205,150000,264180,0,303794,0,0.3,-29.4183,186.74,1e+20,1,150000,264180,-571.456,335.509
358,264920,-574.389,1e+20,433013,1,904.689,0.00677901,260.769,-445562,150000,264920,0,304438,0,0.3,-30.0021,188.135,1e+20,1,150000,264920,-574.389,330.297
359,265660,-577.32,1e+20,433013,1,902.384,0.00680194,255.177,-444918,150000,265660,0,305082,0,0.3,-30.5953,189.548,1e+20,1,150000,265660,-577.32,325.06
360,266400,-580.256,1e+20,433013,1,900.053,0.00682448,249.555,-444273,150000,266400,0,305727,0,0.3,-31.1989,190.979,1e+20,1,150000,266400,-580.256,319.793
361,267140,-583.178,1e+20,433013,1,897.685,0.00684624,243.911,-443628,150000,267140,0,306372,0,0.3,-31.815,192.429,1e+20,1,150000,267140,-583.178,314.503
362,267880,-586.087,1e+20,433013,1,895.281,0.00686715,238.246,-442982,150000,267880,0,307017,0,0.3,-32.4439,193.897,1e+20,1,150000,267880,-586.087,309.19
363,268620,-588.995,1e+20,433013,1,892.848,0.00688742,232.554,-442337,150000,268620,0,307663,0,0.3,-33.0849,195.384,1e+20,1,150000,268620,-588.995,303.85
364,269360,-591.904,1e+20,433013,1,890.388,0.00690698,226.832,-441690,150000,269360,0,308310,0,0.3,-33.7391,196.891,1e+20,1,150000,269360,-591.904,298.48
365,270100,-594.797,1e+20,433013,1,887.885,0.00692533,221.087,-441043,150000,270100,0,308956,0,0.3,-34.4096,198.417,1e+20,1,150000,270100,-594.797,293.085
366,270840,-597.678,1e+20,433013,1,885.347,0.00694256,215.319,-440396,150000,270840,0,309603,0,0.3,-35.0953,199.963,1e+20,1,150000,270840,-597.678,287.666
367,271580,-600.56,1e+20,433013,1,882.779,0.0069588,209.52,-439749,150000,271580,0,310251,0,0.3,-35.7971,201.529,1e+20,1,150000,271580,-600.56,282.216
368,272320,-603.44,1e+20,433013,1,880.18,0.00697392,203.691,-439101,150000,272320,0,310899,0,0.3,-36.5161,203.116,1e+20,1,150000,272320,-603.44,276.736
369,273060,-606.301,1e+20,433013,1,877.534,0.00698733,197.839,-438452,150000,273060,0,311547,0,0.3,-37.2566,204.725,1e+20,1,150000,273060,-606.301,271.23
370,273800,-609.152,1e+20,433013,1,874.853,0.00699938,191.962,-437804,150000,273800,0,312196,0,0.3,-38.0158,206.352,1e+20,1,150000,273800,-609.152,265.698
371,274540,-612.005,1e+20,433013,1,872.139,0.00700998,186.05,-437154,150000,274540,0,312845,0,0.3,-38.7975,208.003,1e+20,1,150000,274540,-612.005,260.131
372,275280,-614.854,1e+20,433013,1,869.392,0.00701901,180.108,-436505,150000,275280,0,313495,0,0.3,-39.6017,209.675,1e+20,1,150000,275280,-614.854,254.535
373,276020,-617.68,1e+20,433013,1,866.593,0.00702604,174.142,-435855,150000,276020,0,314145,0,0.3,-40.4348,211.369,1e+20,1,150000,276020,-617.68,248.91
374,276760,-620.498,1e+20,433013,1,863.759,0.00703164,168.148,-435205,150000,276760,0,314795,0,0.3,-41.2921,213.083,1e+20,1,150000,276760,-620.498,243.258
375,277500,-623.319,1e+20,433013,1,860.889,0.0070353,162.116,-434554,150000,277500,0,315446,0,0.3,-42.1816,214.821,1e+20,1,150000,277500,-623.319,237.567
376,278240,-626.132,1e+20,433013,1,857.981,0.00703716,156.054,-433902,150000,278240,0,316097,0,0.3,-43.102,216.582,1e+20,1,150000,278240,-626.132,231.845
377,278980,-628.923,1e+20,433013,1,855.02,0.00703753,149.965,-433251,150000,278980,0,316749,0,0.3,-44.0601,218.364,1e+20,1,150000,278980,-628.923,226.094
378,279720,-631.706,1e+20,433013,1,852.022,0.0070368,143.847,-432599,150000,279720,0,317401,0,0.3,-45.0513,220.166,1e+20,1,150000,279720,-631.706,220.313
379,280460,-634.493,1e+20,433013,1,848.984,0.00703356,137.685,-431947,150000,280460,0,318053,0,0.3,-46.09,221.995,1e+20,1,150000,280460,-634.493,214.488
380,281200,-637.267,1e+20,433013,1,845.902,0.00702894,131.493,-431294,150000,281200,0,318706,0,0.3,-47.1717,223.845,1e+20,1,150000,281200,-637.267,208.632
381,281940,-640.02,1e+20,433013,1,842.767,0.00702423,125.271,-430641,150000,281940,0,319359,0,0.3,-48.3037,225.716,1e+20,1,150000,281940,-640.02,202.743
382,282680,-642.768,1e+20,433013,1,839.591,0.0070187,119.015,-429987,150000,282680,0,320012,0,0.3,-49.4849,227.608,1e+20,1,150000,282680,-642.768,196.82
383,283420,-645.516,1e+20,433013,1,836.371,0.00700897,112.713,-429333,150000,283420,0,320666,0,0.3,-50.7326,229.525,1e+20,1,150000,283420,-645.516,190.851
384,284160,-648.248,1e+20,433013,1,833.099,0.00699823,106.378,-428679,150000,284160,0,321321,0,0.3,-52.0433,231.462,1e+20,1,150000,284160,-648.248,184.847
385,284900,-650.963,1e+20,433013,1,829.772,0.00698833,100.009,-428025,150000,284900,0,321975,0,0.3,-53.423,233.418,1e+20,1,150000,284900,-650.963,178.806
386,285640,-653.672,1e+20,433013,1,826.399,0.00697454,93.5988,-427370,150000,285640,0,322630,0,0.3,-54.8779,235.394,1e+20,1,150000,285640,-653.672,172.724
387,286380,-656.38,1e+20,433013,1,822.975,0.00694903,87.139,-426714,150000,286380,0,323285,0,0.3,-56.4273,237.393,1e+20,1,150000,286380,-656.38,166.592
388,287120,-659.068,1e+20,433013,1,819.489,0.00692069,80.6396,-426058,150000,287120,0,323941,0,0.3,-58.0704,239.409,1e+20,1,150000,287120,-659.068,160.418
389,287860,-661.741,1e+20,433013,1,815.945,0.00688907,74.099,-425403,150000,287860,0,324597,0,0.3,-59.8118,241.441,1e+20,1,150000,287860,-661.741,154.201
390,288600,-664.409,1e+20,433013,1,812.343,0.00683999,67.5059,-424746,150000,288600,0,325254,0,0.3,-61.6718,243.49,1e+20,1,150000,288600,-664.409,147.931
391,289340,-667.074,1e+20,433013,1,808.679,0.00676808,60.8551,-424089,150000,289340,0,325910,0,0.3,-63.6691,245.557,1e+20,1,150000,289340,-667.074,141.602
392,290080,-669.716,1e+20,433013,1,804.939,0.00669398,54.1523,-423432,150000,290080,0,326568,0,0.3,-65.8109,247.636,1e+20,1,150000,290080,-669.716,135.219
393,290820,-672.345,1e+20,433013,1,801.129,0.00661197,47.3958,-422775,150000,290820,0,327225,0,0.3,-68.0993,249.724,1e+20,1,150000,290820,-672.345,128.781
394,291560,-674.97,1e+20,433013,1,797.241,0.00652311,40.5648,-422117,150000,291560,0,327883,0,0.3,-70.5841,251.825,1e+20,1,150000,291560,-674.97,122.268
395,292300,-677.59,1e+20,433013,1,793.271,0.00647609,33.6576,-421458,150000,292300,0,328541,0,0.3,-73.2795,253.935,1e+20,1,150000,292300,-677.59,115.678
396,293040,-680.184,1e+20,433013,1,789.194,0.0065081,26.6723,-420800,150000,293040,0,329200,0,0.3,-76.2138,256.045,1e+20,1,150000,293040,-680.184,109.006
397,293780,-682.766,1e+20,433013,1,785.024,0.00663175,19.6076,-420141,150000,293780,0,329859,0,0.3,-79.3857,258.154,1e+20,1,150000,293780,-682.766,102.254
398,294520,-685.347,1e+20,433013,0.757677,780.726,0.00718847,12.4166,-419482,150000,294520,0,330518,0,0.3,-82.9149,260.263,1e+20,1,150000,294520,-685.347,95.3757
399,295260,-687.918,1e+20,433013,0.0176765,776.292,0.00927418,5.09968,-418822,150000,295260,0,331177,0,0.3,-86.8172,262.366,1e+20,1,150000,295260,-687.918,88.37
400,296000,-690.463,1e+20,433013,-0.722323,771.565,0.0100041,0.552507,-418162,150000,296000,0,331837,0,0.3,-91.0487,264.509,1e+20,1,150000,296000,-687.757,83.8033
401,296740,-692.997,1e+20,433013,-1,767.235,0.0110899,0,-417502,150000,296740,0,332498,0,0.3,-95.2783,266.504,1e+20,1,150000,296740,-684.386,82.8429
402,297480,-695.53,1e+20,433013,-1,763.528,0.0105553,0,-416842,150000,297480,0,333158,0,0.3,-99.2663,268.329,1e+20,1,150000,297480,-681.08,82.4426
403,298220,-698.049,1e+20,433013,-1,760.097,0.0120626,0,-416181,150000,298220,0,333819,0,0.3,-103.086,270.069,1e+20,1,150000,298220,-678.019,82.0721
404,298960,-700.544,1e+20,433013,-1,756.951,0.00962941,0,-415519,150000,298960,0,334480,0,0.3,-106.726,271.721,1e+20,1,150000,298960,-675.213,81.7325
405,299700,-703.029,1e+20,433013,-1,754.047,0.00507947,0,-414858,150000,299700,0,335142,0,0.3,-110.226,273.303,1e+20,1,150000,299700,-672.625,81.4192
406,300440,-705.511,1e+20,433013,-1,751.418,0.00050345,0,-414196,150000,300440,0,335804,0,0.3,-113.569,274.808,1e+20,1,150000,300440,-670.282,81.1356
407,301180,-707.976,1e+20,433013,-1,748.981,-0.00168114,0,-413534,150000,301180,0,336466,0,0.3,-116.779,276.252,1e+20,1,150000,301180,-668.11,80.8726
408,301920,-710.42,1e+20,433013,-1,746.706,-0.00121484,0,-412871,150000,301920,0,337129,0,0.3,-119.857,277.636,1e+20,1,150000,301920,-666.08,80.6269
409,302660,-712.854,1e+20,433013,-1,744.575,0.000762264,0,-412208,150000,302660,0,337791,0,0.3,-122.822,278.969,1e+20,1,150000,302660,-664.178,80.3967
410,303400,-715.284,1e+20,433013,-1,742.6,0.00344318,0,-411545,150000,303400,0,338455,0,0.3,-125.67,280.251,1e+20,1,150000,303400,-662.415,80.1832
411,304140,-717.693,1e+20,433013,-1,740.726,0.00566596,0,-410882,150000,304140,0,339118,0,0.3,-128.411,281.485,1e+20,1,150000,304140,-660.742,79.9808
412,304880,-720.082,1e+20,433013,-1,738.943,0.00774862,0,-410218,150000,304880,0,339782,0,0.3,-131.05,282.676,1e+20,1,150000,304880,-659.151,79.7882
413,305620,-722.464,1e+20,433013,-1,737.258,0.00970904,0,-409554,150000,305620,0,340446,0,0.3,-133.6,283.83,1e+20,1,150000,305620,-657.647,79.6062
414,306360,-724.839,1e+20,433013,-1,735.669,0.0112573,0,-408889,150000,306360,0,341111,0,0.3,-136.062,284.946,1e+20,1,150000,306360,-656.229,79.4345
415,307100,-727.19,1e+20,433013,-1,734.143,0.0118326,0,-408224,150000,307100,0,341775,0,0.3,-138.433,286.026,1e+20,1,150000,307100,-654.868,79.2697
416,307840,-729.524,1e+20,433013,-1,732.676,0.0112297,0,-407559,150000,307840,0,342440,0,0.3,-140.729,287.074,1e+20,1,150000,307840,-653.559,79.1113
417,308580,-731.851,1e+20,433013,-1,731.284,0.009704,0,-406894,150000,308580,0,343106,0,0.3,-142.951,288.094,1e+20,1,150000,308580,-652.318,78.9611
418,309320,-734.17,1e+20,433013,-1,729.956,0.0076701,0,-406228,150000,309320,0,343772,0,0.3,-145.105,289.088,1e+20,1,150000,309320,-651.134,78.8178
419,310060,-736.462,1e+20,433013,-1,728.67,0.0056395,0,-405562,150000,310060,0,344438,0,0.3,-147.185,290.052,1e+20,1,150000,310060,-649.988,78.6791
420,310800,-738.738,1e+20,433013,-1,727.423,0.00420731,0,-404896,150000,310800,0,345104,0,0.3,-149.205,290.994,1e+20,1,150000,310800,-648.877,78.5445
421,311540,-741.009,1e+20,433013,-1,726.227,0.00346784,0,-404229,150000,311540,0,345770,0,0.3,-151.165,291.914,1e+20,1,150000,311540,-647.81,78.4154
422,312280,-743.269,1e+20,433013,-1,725.065,0.00326243,0,-403562,150000,312280,0,346437,0,0.3,-153.073,292.816,1e+20,1,150000,312280,-646.774,78.29
423,313020,-745.5,1e+20,433013,-1,723.915,0.00340154,0,-402895,150000,313020,0,347104,0,0.3,-154.915,293.693,1e+20,1,150000,313020,-645.748,78.1657
424,313760,-747.717,1e+20,433013,-1,722.783,0.00363678,0,-402228,150000,313760,0,347772,0,0.3,-156.712,294.554,1e+20,1,150000,313760,-644.738,78.0435
425,314500,-749.93,1e+20,433013,-1,721.683,0.00389853,0,-401560,150000,314500,0,348440,0,0.3,-158.458,295.399,1e+20,1,150000,314500,-643.757,77.9247
426,315240,-752.127,1e+20,433013,-1,720.597,0.00407537,0,-400892,150000,315240,0,349108,0,0.3,-160.16,296.23,1e+20,1,150000,315240,-642.787,77.8074
427,315980,-754.298,1e+20,433013,-1,719.511,0.00413801,0,-400224,150000,315980,0,349776,0,0.3,-161.809,297.041,1e+20,1,150000,315980,-641.819,77.6902
428,316720,-756.455,1e+20,433013,-1,718.436,0.00403134,0,-399555,150000,316720,0,350445,0,0.3,-163.419,297.84,1e+20,1,150000,316720,-640.86,77.5741
429,317460,-758.607,1e+20,433013,-1,717.384,0.00362067,0,-398886,150000,317460,0,351114,0,0.3,-164.987,298.628,1e+20,1,150000,317460,-639.922,77.4606
430,318200,-760.741,1e+20,433013,-1,716.335,0.00313793,0,-398217,150000,318200,0,351783,0,0.3,-166.515,299.403,1e+20,1,150000,318200,-638.986,77.3473
431,318940,-762.85,1e+20,433013,-1,715.283,0.00284901,0,-397547,150000,318940,0,352452,0,0.3,-168,300.163,1e+20,1,150000,318940,-638.048,77.2337
432,319680,-764.946,1e+20,433013,-1,714.236,0.00275109,0,-396878,150000,319680,0,353122,0,0.3,-169.451,300.913,1e+20,1,150000,319680,-637.114,77.1207
433,320420,-767.035,1e+20,433013,-1,713.202,0.00284822,0,-396207,150000,320420,0,353792,0,0.3,-170.867,301.655,1e+20,1,150000,320420,-636.192,77.009
434,321160,-769.103,1e+20,433013,-1,712.161,0.00325784,0,-395537,150000,321160,0,354463,0,0.3,-172.245,302.386,1e+20,1,150000,321160,-635.263,76.8966
435,321900,-771.149,1e+20,433013,-1,711.111,0.00375824,0,-394867,150000,321900,0,355133,0,0.3,-173.588,303.104,1e+20,1,150000,321900,-634.326,76.7831
436,322640,-773.182,1e+20,433013,-1,710.061,0.00415278,0,-394196,150000,322640,0,355804,0,0.3,-174.9,303.815,1e+20,1,150000,322640,-633.389,76.6698
437,323380,-775.208,1e+20,433013,-1,709.015,0.00439371,0,-393524,150000,323380,0,356475,0,0.3,-176.181,304.52,1e+20,1,150000,323380,-632.456,76.5569
438,324120,-777.209,1e+20,433013,-1,707.957,0.00433843,0,-392853,150000,324120,0,357147,0,0.3,-177.428,305.213,1e+20,1,150000,324120,-631.512,76.4426
439,324860,-779.189,1e+20,433013,-1,706.889,0.0040306,0,-392181,150000,324860,0,357818,0,0.3,-178.645,305.896,1e+20,1,150000,324860,-630.559,76.3273
440,325600,-781.159,1e+20,433013,-1,705.821,0.00362056,0,-391509,150000,325600,0,358490,0,0.3,-179.833,306.574,1e+20,1,150000,325600,-629.607,76.212
441,326340,-783.119,1e+20,433013,-1,704.754,0.00318033,0,-390837,150000,326340,0,359163,0,0.3,-180.995,307.247,1e+20,1,150000,326340,-628.656,76.0968
442,327080,-785.052,1e+20,433013,-1,703.67,0.00282759,0,-390165,150000,327080,0,359835,0,0.3,-182.124,307.908,1e+20,1,150000,327080,-627.688,75.9797
443,327820,-786.966,1e+20,433013,-1,702.574,0.0026502,0,-389492,150000,327820,0,360508,0,0.3,-183.227,308.562,1e+20,1,150000,327820,-626.712,75.8615
444,328560,-788.87,1e+20,433013,-1,701.48,0.00263573,0,-388819,150000,328560,0,361181,0,0.3,-184.305,309.211,1e+20,1,150000,328560,-625.735,75.7433
445,329300,-790.763,1e+20,433013,-1,700.381,0.00276412,0,-388145,150000,329300,0,361854,0,0.3,-185.358,309.856,1e+20,1,150000,329300,-624.755,75.6247
446,330040,-792.626,1e+20,433013,-1,699.262,0.00299759,0,-387472,150000,330040,0,362528,0,0.3,-186.381,310.489,1e+20,1,150000,330040,-623.757,75.5038
447,330780,-794.473,1e+20,433013,-1,698.135,0.00322949,0,-386798,150000,330780,0,363202,0,0.3,-187.381,311.116,1e+20,1,150000,330780,-622.751,75.3821
448,331520,-796.311,1e+20,433013,-1,697.01,0.00345302,0,-386124,150000,331520,0,363876,0,0.3,-188.357,311.74,1e+20,1,150000,331520,-621.748,75.2606
449,332260,-798.134,1e+20,433013,-1,695.88,0.00364296,0,-385450,150000,332260,0,364550,0,0.3,-189.311,312.359,1e+20,1,150000,332260,-620.74,75.1386
450,333000,-799.927,1e+20,433013,-1,694.734,0.00374838,0,-384775,150000,333000,0,365225,0,0.3,-190.236,312.966,1e+20,1,150000,333000,-619.717,75.0149
451,333740,-801.706,1e+20,433013,-1,693.583,0.00382181,0,-384100,150000,333740,0,365899,0,0.3,-191.141,313.569,1e+20,1,150000,333740,-618.691,74.8906
452,334480,-803.475,1e+20,433013,-1,692.436,0.0038782,0,-383425,150000,334480,0,366574,0,0.3,-192.024,314.169,1e+20,1,150000,334480,-617.667,74.7667
453,335220,-805.227,1e+20,433013,-1,691.283,0.00388429,0,-382750,150000,335220,0,367250,0,0.3,-192.885,314.764,1e+20,1,150000,335220,-616.638,74.6422
454,335960,-806.951,1e+20,433013,-1,690.114,0.00379874,0,-382074,150000,335960,0,367925,0,0.3,-193.721,315.349,1e+20,1,150000,335960,-615.596,74.516
455,336700,-808.659,1e+20,433013,-1,688.942,0.00364519,0,-381399,150000,336700,0,368601,0,0.3,-194.538,315.928,1e+20,1,150000,336700,-614.551,74.3894
456,337440,-810.359,1e+20,433013,-1,687.774,0.00342407,0,-380722,150000,337440,0,369277,0,0.3,-195.335,316.507,1e+20,1,150000,337440,-613.509,74.2633
457,338180,-812.038,1e+20,433013,-1,686.596,0.00313128,0,-380046,150000,338180,0,369954,0,0.3,-196.11,317.079,1e+20,1,150000,338180,-612.459,74.1362
458,338920,-813.691,1e+20,433013,-1,685.407,0.00282482,0,-379370,150000,338920,0,370630,0,0.3,-196.863,317.642,1e+20,1,150000,338920,-611.397,74.0078
459,339660,-815.33,1e+20,433013,-1,684.215,0.00254207,0,-378693,150000,339660,0,371307,0,0.3,-197.599,318.202,1e+20,1,150000,339660,-610.335,73.8791
460,340400,-816.959,1e+20,433013,-1,683.027,0.00229273,0,-378016,150000,340400,0,371984,0,0.3,-198.314,318.76,1e+20,1,150000,340400,-609.275,73.7508
