Point ID,arc_length,bedrock,ceff,cell_area,groundedmask,h,h velocity,haf,ls,Points_0,Points_1,Points_2,Points_Magnitude,pvar,smb_ref,ssavelocity 1,ssavelocity 2,strbasemag,vtkValidPointMask,x,y,zb,zs
978,481609,-2439.91,1e+20,433013,-1,295.475,0.00264217,0,-17459.6,585600,440100,0,732540,0,0.3,330.95,395.23,1e+20,1,585600,440100,-263.57,31.9043
979,482102,-2441.37,1e+20,433013,-1,295.163,0.0026613,0,-17029.3,585800,440550,0,732971,0,0.3,330.591,395.821,1e+20,1,585800,440550,-263.291,31.8706
980,482594,-2442.86,1e+20,433013,-1,294.853,0.00268021,0,-16598.9,586000,441000,0,733401,0,0.3,330.222,396.42,1e+20,1,586000,441000,-263.014,31.8371
981,483086,-2444.32,1e+20,433013,-1,294.541,0.00269897,0,-16168.5,586200,441450,0,733831,0,0.3,329.852,397.02,1e+20,1,586200,441450,-262.736,31.8034
982,483579,-2445.76,1e+20,433013,-1,294.231,0.00271744,0,-15738,586400,441900,0,734262,0,0.3,329.47,397.628,1e+20,1,586400,441900,-262.46,31.7699
983,484071,-2447.21,1e+20,433013,-1,293.922,0.00273586,0,-15307.4,586600,442350,0,734692,0,0.3,329.086,398.237,1e+20,1,586600,442350,-262.184,31.7365
984,484564,-2448.68,1e+20,433013,-1,293.614,0.00275402,0,-14876.8,586800,442800,0,735123,0,0.3,328.693,398.855,1e+20,1,586800,442800,-261.91,31.7033
985,485056,-2450.14,1e+20,433013,-1,293.308,0.00277207,0,-14446,587000,443250,0,735554,0,0.3,328.294,399.475,1e+20,1,587000,443250,-261.636,31.6702
986,485549,-2451.55,1e+20,433013,-1,293,0.0027899,0,-14015.1,587200,443700,0,735985,0,0.3,327.889,400.098,1e+20,1,587200,443700,-261.361,31.637
987,486041,-2452.99,1e+20,433013,-1,292.694,0.00280746,0,-13584.3,587400,444150,0,736416,0,0.3,327.477,400.73,1e+20,1,587400,444150,-261.088,31.604
988,486534,-2454.42,1e+20,433013,-1,292.389,0.00282501,0,-13153.3,587600,444600,0,736847,0,0.3,327.06,401.361,1e+20,1,587600,444600,-260.816,31.571
989,487026,-2455.88,1e+20,433013,-1,292.086,0.00284226,0,-12722.2,587800,445050,0,737278,0,0.3,326.633,402.003,1e+20,1,587800,445050,-260.546,31.5383
990,487518,-2457.28,1e+20,433013,-1,291.782,0.00285931,0,-12291.1,588000,445500,0,737709,0,0.3,326.204,402.646,1e+20,1,588000,445500,-260.275,31.5054
991,488011,-2458.69,1e+20,433013,-1,291.479,0.00287613,0,-11859.9,588200,445950,0,738140,0,0.3,325.764,403.294,1e+20,1,588200,445950,-260.004,31.4727
992,488503,-2460.11,1e+20,433013,-1,291.177,0.00289283,0,-11428.6,588400,446400,0,738571,0,0.3,325.32,403.946,1e+20,1,588400,446400,-259.735,31.4402
993,488996,-2461.54,1e+20,433013,-1,290.877,0.00290928,0,-10997.3,588600,446850,0,739003,0,0.3,324.869,404.606,1e+20,1,588600,446850,-259.468,31.4077
994,489488,-2462.95,1e+20,433013,-1,290.577,0.00292552,0,-10565.9,588800,447300,0,739434,0,0.3,324.41,405.269,1e+20,1,588800,447300,-259.2,31.3753
995,489981,-2464.32,1e+20,433013,-1,290.276,0.0029416,0,-10134.3,589000,447750,0,739866,0,0.3,323.948,405.933,1e+20,1,589000,447750,-258.932,31.3429
996,490473,-2465.73,1e+20,433013,-1,289.977,0.00295728,0,-9702.8,589200,448200,0,740297,0,0.3,323.475,406.61,1e+20,1,589200,448200,-258.665,31.3106
997,490966,-2467.13,1e+20,433013,-1,289.68,0.00297297,0,-9271.08,589400,448650,0,740729,0,0.3,322.999,407.284,1e+20,1,589400,448650,-258.4,31.2785
998,491458,-2468.54,1e+20,433013,-1,289.384,0.00298826,0,-8839.33,589600,449100,0,741161,0,0.3,322.512,407.969,1e+20,1,589600,449100,-258.136,31.2465
999,491950,-2469.91,1e+20,433013,-1,289.086,0.00300329,0,-8407.58,589800,449550,0,741592,0,0.3,322.022,408.656,1e+20,1,589800,449550,-257.87,31.2144
1000,492443,-2471.28,1e+20,433013,-1,288.79,0.00301811,0,-7975.65,590000,450000,0,742024,0,0.3,321.523,409.347,1e+20,1,590000,450000,-257.606,31.1824
